"","customer_no","payment_history_avg_dpd_0_29_bucket","total_diff_lastpaymt_opened_dt","min_months_last_30_plus","utilisation_trend","ratio_currbalance_creditlimit","mean_diff_lastpaymt_opened_dt","payment_history_mean_length"
"2906","2906","0.888888888888889","6013","12","3.46951672862454","2.06807434944238","668.111111111111","68"
"2907","2907","1","708","10","2.6","0.447342857142857","354","39"
"2908","2908","","7463","7","6.6","15.53776","1243.83333333333","76.5"
"2909","2909","0.692307692307692","12649","1","9.80666666666667","0.530822564102564","973","52.1538461538462"
"2910","2910","0.714285714285714","6965","3","4.11515151515152","10.0959090909091","1160.83333333333","53.1428571428571"
"2911","2911","0.0740740740740741","21804","0","37.8","28.9457666666667","807.555555555556","24.5555555555556"
"2912","2912","0.875","8012","1","5.2","1.39096703296703","1001.5","70.125"
"2913","2913","0.4","2678","12","","","535.6","66"
"2914","2914","0.6","20772","1","5.41171875","0.843709375","1384.8","68.6"
"2915","2915","0.222222222222222","18026","5","6.98507462686567","2.04319029850746","1001.44444444444","70.8333333333333"
"2916","2916","0.375","17076","0","9.77307692307692","6.22218269230769","711.5","61.25"
"2917","2917","0.666666666666667","11685","3","2.21454545454545","0.337669696969697","1298.33333333333","76.3333333333333"
"2918","2918","0.568627450980392","25435","0","51","798.42145","508.7","31.0588235294118"
"2919","2919","0.565217391304348","12227","1","5.53296568627451","0.386400735294118","531.608695652174","40.0434782608696"
"2920","2920","0.444444444444444","4859","1","5.01428571428571","1.18877142857143","607.375","36.6666666666667"
"2921","2921","0.3125","5219","1","3.80318906605923","15.8121571753986","521.9","49.875"
"2922","2922","0.615384615384615","16498","1","10.4202729044834","2.84304288499025","659.92","39.3461538461538"
"2923","2923","0.733333333333333","4755","1","5.79906542056075","12.310308411215","317","28.2"
"2924","2924","0.846153846153846","8125","1","3.82467702312139","2.57978901734104","677.083333333333","52.8461538461538"
"2925","2925","1","285","2","3","1.04255","95","14"
"2926","2926","0.5","3444","25","2","0.502005263157895","1722","91.5"
"2927","2927","0.75","6737","6","2.35655430711611","1.10039325842697","842.125","46.125"
"2928","2928","0.230769230769231","11703","0","13","20.2490555555556","900.230769230769","58.1538461538462"
"2929","2929","0.666666666666667","4010","36","","","1336.66666666667","108"
"2930","2930","0.692307692307692","15307","1","5.65321100917431","1.76842201834862","1177.46153846154","52.3846153846154"
"2931","2931","0.625","1762","2","","","251.714285714286","33"
"2932","2932","1","807","8","2.6","0.258579439252336","403.5","43.5"
"2933","2933","0.615384615384615","8641","6","4.927","1.58401","720.083333333333","56.0769230769231"
"2934","2934","0.777777777777778","5875","1","2.00406091370558","2.27567512690355","734.375","51.3333333333333"
"2935","2935","0.764705882352941","12312","3","4.25173469387755","8.11707551020408","724.235294117647","61.4117647058824"
"2936","2936","1","1183","4","1.66153846153846","0.249","394.333333333333","42"
"2937","2937","1","2192","10","2.32825112107623","1.36618385650224","548","55.5"
"2938","2938","1","1887","9","","","943.5","54"
"2939","2939","0.608695652173913","35162","1","3.40033753229974","0.274982558139535","1528.78260869565","63.6521739130435"
"2940","2940","0.75","7845","6","4.4","1.58866666666667","980.625","69.375"
"2941","2941","0.387096774193548","33725","0","8.76560669456067","10.6300125523013","1124.16666666667","66.6774193548387"
"2942","2942","0.285714285714286","4167","1","","","595.285714285714","45"
"2943","2943","1","490","17","1.3","0.492253623188406","490","51"
"2944","2944","1","1852","5","2.33852459016393","1.38645901639344","463","48.75"
"2945","2945","0.714285714285714","6167","3","","","881","70.7142857142857"
"2946","2946","0.5","1363","7","","","340.75","41.25"
"2947","2947","0.447368421052632","51347","1","5.97035927313081","0.830738660008323","1351.23684210526","75.5526315789474"
"2948","2948","0.142857142857143","3575","1","","","595.833333333333","31.7142857142857"
"2949","2949","1","2052","1","10.8","2.86314634146341","228","17"
"2950","2950","0.695652173913043","11796","1","4.60601928374656","1.64818595041322","512.869565217391","43.8260869565217"
"2951","2951","0.333333333333333","179","6","","","179","30"
"2952","2952","1","2322","5","","","774","57"
"2953","2953","0.846153846153846","11939","1","3.1280701754386","1.26540890688259","918.384615384615","64.1538461538462"
"2954","2954","0.3125","8541","9","8.95238095238095","18.6404404761905","610.071428571429","46.3125"
"2955","2955","0.666666666666667","1649","2","3.3","0.521971428571429","549.666666666667","45"
"2956","2956","1","1279","14","1.98661417322835","0.140062992125984","426.333333333333","44"
"2957","2957","1","2046","3","8.4","3.54419626168224","292.285714285714","31.2857142857143"
"2958","2958","0.166666666666667","3623","0","","","603.833333333333","55"
"2959","2959","0.666666666666667","1252","4","1.595","0.552275","417.333333333333","45"
"2960","2960","0.75","4506","3","1.82284122562674","0.236024671707123","643.714285714286","61.5"
"2961","2961","0.6","1946","3","5.5","1.31537777777778","389.2","41.4"
"2962","2962","1","3336","1","5.70666666666667","4.82585333333333","476.571428571429","28.8"
"2963","2963","0.625","6800","1","6.2904422253923","0.155078459343795","850","33.375"
"2964","2964","1","1263","1","3.9","0.0137714285714286","631.5","27"
"2965","2965","0.357142857142857","25980","0","4.33933972821743","18.0005347721823","2165","62.7857142857143"
"2966","2966","0.538461538461538","11602","3","3.30617283950617","1.35648518518519","892.461538461538","78.4615384615385"
"2967","2967","0.538461538461538","8136","1","8.16720779220779","5.14067532467532","678","37.8461538461538"
"2968","2968","0.285714285714286","12540","0","","","1254","71.5714285714286"
"2969","2969","0.75","3894","3","8","17.64024","486.75","48.75"
"2970","2970","0.333333333333333","1969","36","","","984.5","108"
"2971","2971","1","779","1","2.36363636363636","0.116163636363636","389.5","22.5"
"2972","2972","0.333333333333333","1760","1","1.72388059701493","0.545820895522388","586.666666666667","42"
"2973","2973","1","1474","15","1.66991150442478","1.52223008849558","491.333333333333","54"
"2974","2974","0.75","281","2","1.84931323283082","0.0218291457286432","93.6666666666667","12.75"
"2975","2975","0.6","3681","3","5","16.9236049382716","736.2","72.6"
"2976","2976","0.454545454545455","11677","3","6.91256830601093","0.673459016393443","1061.54545454545","64.0909090909091"
"2977","2977","0.681818181818182","15439","0","11.8438860971524","39.0061633165829","701.772727272727","46.2272727272727"
"2978","2978","0.125","6565","1","4.4","0.54085","820.625","81.375"
"2979","2979","1","3598","1","12.65","3.55036","399.777777777778","33.8181818181818"
"2980","2980","0.555555555555556","6126","10","4.85564516129032","0.936737903225806","680.666666666667","57.6666666666667"
"2981","2981","0.833333333333333","879","1","","","175.8","16.5"
"2982","2982","0.75","2539","7","4","7.43348275862069","317.375","34.125"
"2983","2983","0.615384615384615","21979","1","3.96509474156296","2.17855297679112","845.346153846154","51.2307692307692"
"2984","2984","1","686","6","1.29858156028369","0.0486950354609929","343","28.5"
"2985","2985","0.5","5302","25","1.68189379398592","1.19235316698656","1325.5","102"
"2986","2986","0.289473684210526","54250","1","6.14997136311569","0.898247422680412","2855.26315789474","38.6052631578947"
"2987","2987","0.363636363636364","5950","1","","","540.909090909091","44.7272727272727"
"2988","2988","0.625","2044","2","","","292","38.25"
"2989","2989","0.5","2257","4","9.6","2.07025806451613","451.4","46.875"
"2990","2990","0.8","8181","1","6.03448275862069","19.0594689655172","545.4","46"
"2991","2991","0.5","777","25","","","388.5","91.5"
"2992","2992","0.666666666666667","4741","8","3.2948275862069","2.50345402298851","526.777777777778","53.3333333333333"
"2993","2993","0.5","1384","2","4","11.3575935828877","346","38.25"
"2994","2994","0.9","3590","5","","","359","38.7"
"2995","2995","1","741","25","","","741","75"
"2996","2996","0.521739130434783","18393","1","7.14956011730205","3.79573020527859","799.695652173913","37.304347826087"
"2997","2997","0.75","2347","15","4.6","0.0288023255813953","586.75","56.25"
"2998","2998","0.666666666666667","4536","10","3.42089552238806","17.4917164179104","756","56.5"
"2999","2999","0.666666666666667","9763","1","3.92093023255814","5.06393023255814","697.357142857143","40.8"
"3000","3000","0.875","3803","1","1.60424778761062","0.0790560471976401","475.375","53.25"
"3001","3001","0.714285714285714","17354","1","3.0192","1.22524","1334.92307692308","52.9285714285714"
"3002","3002","0.625","6079","6","9.6","1.399453125","759.875","68.25"
"3003","3003","0.875","4195","1","2.42377049180328","0.89094262295082","524.375","37.875"
"3004","3004","0.153846153846154","16214","1","5.81583873290137","0.503002159827214","1247.23076923077","65.5384615384615"
"3005","3005","0.25","997","9","","","249.25","49.5"
"3006","3006","1","462","1","3.3","2.01944186046512","154","18"
"3007","3007","0.2","5646","7","7.43421052631579","5.66693421052632","1411.5","77.4"
"3008","3008","0.48936170212766","23230","1","70.5","16.78006","527.954545454545","34.8510638297872"
"3009","3009","1","1220","8","","","610","64.5"
"3010","3010","0.5625","9828","1","9.74285714285714","10.0539285714286","614.25","53.0625"
"3011","3011","1","1229","14","2.6","0.0539677419354839","614.5","45"
"3012","3012","0.555555555555556","20208","2","3.54689361702128","16.5563106382979","1122.66666666667","57.8333333333333"
"3013","3013","0.636363636363636","11634","1","4.64444444444444","6.55191397849462","1057.63636363636","55.0909090909091"
"3014","3014","0.529411764705882","10028","7","4.86794478527607","9.04544785276074","668.533333333333","57.7058823529412"
"3015","3015","0.666666666666667","2355","0","","","1177.5","48"
"3016","3016","0.666666666666667","1320","4","3.9","1.3994128440367","440","46"
"3017","3017","0.333333333333333","2912","27","3.9","1.19050961538462","970.666666666667","93"
"3018","3018","0.5","986","10","2.4","0.128505494505495","493","45"
"3019","3019","0.375","6072","4","8.8","1.26675454545455","759","54.75"
"3020","3020","0.4","2590","1","5","0.6593125","518","52.8"
"3021","3021","0.5","2542","6","4.4","1.03448","635.5","65.25"
"3022","3022","0.833333333333333","1671","4","3.76363636363636","0.312009090909091","278.5","32.5"
"3023","3023","0.6","3204","1","6.5","5.27679797979798","801","55.2"
"3024","3024","1","803","3","","","160.6","18.6"
"3025","3025","1","1681","1","","","840.5","36.75"
"3026","3026","0.714285714285714","9454","24","1.7274250888776","0.049455561198578","1575.66666666667","94.7142857142857"
"3027","3027","0.461538461538462","13144","10","4.02140495867769","2.87377851239669","1011.07692307692","80.0769230769231"
"3028","3028","0.4","4366","17","7.95454545454546","1.10659090909091","873.2","49.2"
"3029","3029","0.5","5798","3","6.44502164502165","3.0278961038961","362.375","36"
"3030","3030","0.75","1262","2","2.65714285714286","0.287583333333333","315.5","35.25"
"3031","3031","1","1137","36","","","1137","108"
"3032","3032","0.4","1204","12","2.87726098191214","10.8965478036176","240.8","31.2"
"3033","3033","0.777777777777778","7261","1","2.89016736401674","1.29689958158996","907.625","57.3333333333333"
"3034","3034","1","873","3","","","145.5","18"
"3035","3035","0.714285714285714","5544","12","3.96666666666667","2.29896666666667","792","66.4285714285714"
"3036","3036","0.266666666666667","13269","1","3.3503937007874","0.355949606299213","884.6","67.2"
"3037","3037","0.75","6660","1","13.2","5.76598529411765","605.454545454545","54.25"
"3038","3038","0.666666666666667","2662","10","","","443.666666666667","55"
"3039","3039","0.517241379310345","45470","2","2.56687326366764","0.110486173059768","1567.93103448276","83.4827586206897"
"3040","3040","0.555555555555556","2436","7","5.64910714285714","1.43475","304.5","33.3333333333333"
"3041","3041","0.5","7322","1","3.92354740061162","4.96426146788991","813.555555555556","55.8"
"3042","3042","0.75","1295","4","","","323.75","35.25"
"3043","3043","0.6","2972","8","","","594.4","61.2"
"3044","3044","0.9","7720","1","3.07440476190476","1.36894642857143","857.777777777778","42.9"
"3045","3045","0.666666666666667","1472","4","3.3","1.49049122807018","490.666666666667","52"
"3046","3046","0.454545454545455","6258","1","15.4","5.89452","568.909090909091","54"
"3047","3047","1","958","3","","","239.5","23.25"
"3048","3048","0.4","29267","1","5.18001762396381","0.0579579862091073","1170.68","61.56"
"3049","3049","0.818181818181818","7266","1","3.34859437751004","1.65969277108434","726.6","52.0909090909091"
"3050","3050","","3899","36","4.2","0.12818","1299.66666666667","43"
"3051","3051","0.666666666666667","2681","22","2.26935483870968","0.263201612903226","893.666666666667","83"
"3052","3052","1","727","2","2","0.503123076923077","363.5","39"
"3053","3053","0.875","5979","1","","","747.375","63.375"
"3054","3054","0.666666666666667","2126","4","3.9","2.43554368932039","708.666666666667","67"
"3055","3055","0.833333333333333","5628","4","4.21935483870968","1.93941532258065","938","62.5"
"3056","3056","0.666666666666667","2234","5","2.66916426512968","0.0124293948126801","372.333333333333","38"
"3057","3057","0.454545454545455","9658","3","12.1","54.9547023809524","878","72.2727272727273"
"3058","3058","0.6","2690","0","5.5","38.8717","538","49.2"
"3059","3059","0.8","1657","4","3.21140939597315","1.37146308724832","331.4","31.8"
"3060","3060","0.5","919","1","2.2","0.790371428571429","459.5","46.5"
"3061","3061","0.444444444444444","8393","0","3.36992465753425","23.0758082191781","932.555555555556","62"
"3062","3062","0.5","2433","2","3.26489361702128","1.56026595744681","405.5","38.5"
"3063","3063","0.428571428571429","2246","9","2.07847593582888","4.94031550802139","561.5","60"
"3064","3064","1","667","9","2.4","0.857348314606742","333.5","37.5"
"3065","3065","0.571428571428571","24976","1","4.14194808805811","9.23148911468725","892","64.0714285714286"
